Content ID,Reaction Type,Content.Type,Content.Category,ReactionTypes.Score
36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,GIF,Technology,45
36bd1711-92f6-4240-8ac5-21df845abe86,super love,GIF,Technology,75
36bd1711-92f6-4240-8ac5-21df845abe86,dislike,GIF,Technology,10
36bd1711-92f6-4240-8ac5-21df845abe86,adore,GIF,Technology,72
36bd1711-92f6-4240-8ac5-21df845abe86,hate,GIF,Technology,5
36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,GIF,Technology,45
36bd1711-92f6-4240-8ac5-21df845abe86,disgust,GIF,Technology,0
36bd1711-92f6-4240-8ac5-21df845abe86,peeking,GIF,Technology,35
36bd1711-92f6-4240-8ac5-21df845abe86,scared,GIF,Technology,15
36bd1711-92f6-4240-8ac5-21df845abe86,scared,GIF,Technology,15
36bd1711-92f6-4240-8ac5-21df845abe86,adore,GIF,Technology,72
36bd1711-92f6-4240-8ac5-21df845abe86,super love,GIF,Technology,75
36bd1711-92f6-4240-8ac5-21df845abe86,worried,GIF,Technology,12
36bd1711-92f6-4240-8ac5-21df845abe86,adore,GIF,Technology,72
36bd1711-92f6-4240-8ac5-21df845abe86,super love,GIF,Technology,75
36bd1711-92f6-4240-8ac5-21df845abe86,super love,GIF,Technology,75
36bd1711-92f6-4240-8ac5-21df845abe86,want,GIF,Technology,70
36bd1711-92f6-4240-8ac5-21df845abe86,peeking,GIF,Technology,35
36bd1711-92f6-4240-8ac5-21df845abe86,interested,GIF,Technology,30
36bd1711-92f6-4240-8ac5-21df845abe86,cherish,GIF,Technology,70
36bd1711-92f6-4240-8ac5-21df845abe86,super love,GIF,Technology,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,audio,culture,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,audio,culture,5
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,audio,culture,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,audio,culture,5
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,like,audio,culture,50
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,audio,culture,60
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,audio,culture,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,audio,culture,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,audio,culture,12
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,audio,culture,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,peeking,audio,culture,35
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,indifferent,audio,culture,20
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,audio,culture,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,audio,culture,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,intrigued,audio,culture,45
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,audio,culture,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,audio,culture,72
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,disgust,audio,culture,0
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,audio,culture,72
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,audio,culture,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,audio,culture,12
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,audio,culture,5
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,audio,culture,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,audio,culture,5
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,intrigued,audio,culture,45
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,like,audio,culture,50
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,audio,culture,72
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,audio,culture,60
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,audio,culture,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,audio,culture,30
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,audio,culture,10
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,audio,culture,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,audio,culture,12
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,disgust,audio,culture,0
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,audio,culture,30
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,audio,culture,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,audio,culture,10
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,audio,culture,60
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,audio,culture,30
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,audio,culture,60
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,video,Travel,70
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,disgust,video,Travel,0
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,video,Travel,45
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,dislike,video,Travel,10
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,video,Travel,70
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,video,Travel,5
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,video,Travel,30
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,video,Travel,5
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,video,Travel,20
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,video,Travel,70
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,video,Travel,60
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,video,Travel,60
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,scared,video,Travel,15
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,video,Travel,60
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,video,Travel,20
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,worried,video,Travel,12
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,video,Travel,72
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,video,Travel,72
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,super love,video,Travel,75
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,video,Travel,20
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,like,video,Travel,50
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,video,Travel,45
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,video,Travel,70
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,video,Travel,70
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,disgust,video,Travel,0
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,worried,video,Travel,12
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,video,Travel,5
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,love,video,Travel,65
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,video,Travel,70
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,video,Travel,30
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,video,Travel,45
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,video,Travel,30
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,video,Travel,72
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,scared,video,Travel,15
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,video,Travel,72
e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,photo,tennis,5
e1b4a0fe-5069-4765-8170-ef44ab8f102c,peeking,photo,tennis,35
e1b4a0fe-5069-4765-8170-ef44ab8f102c,indifferent,photo,tennis,20
e1b4a0fe-5069-4765-8170-ef44ab8f102c,intrigued,photo,tennis,45
e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,photo,tennis,5
e1b4a0fe-5069-4765-8170-ef44ab8f102c,love,photo,tennis,65
e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,photo,tennis,75
e1b4a0fe-5069-4765-8170-ef44ab8f102c,cherish,photo,tennis,70
e1b4a0fe-5069-4765-8170-ef44ab8f102c,heart,photo,tennis,60
e1b4a0fe-5069-4765-8170-ef44ab8f102c,scared,photo,tennis,15
e1b4a0fe-5069-4765-8170-ef44ab8f102c,disgust,photo,tennis,0
e1b4a0fe-5069-4765-8170-ef44ab8f102c,adore,photo,tennis,72
e1b4a0fe-5069-4765-8170-ef44ab8f102c,indifferent,photo,tennis,20
e1b4a0fe-5069-4765-8170-ef44ab8f102c,adore,photo,tennis,72
e1b4a0fe-5069-4765-8170-ef44ab8f102c,intrigued,photo,tennis,45
e1b4a0fe-5069-4765-8170-ef44ab8f102c,worried,photo,tennis,12
e1b4a0fe-5069-4765-8170-ef44ab8f102c,disgust,photo,tennis,0
e1b4a0fe-5069-4765-8170-ef44ab8f102c,love,photo,tennis,65
e1b4a0fe-5069-4765-8170-ef44ab8f102c,worried,photo,tennis,12
e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,photo,tennis,5
e1b4a0fe-5069-4765-8170-ef44ab8f102c,cherish,photo,tennis,70
e1b4a0fe-5069-4765-8170-ef44ab8f102c,peeking,photo,tennis,35
e1b4a0fe-5069-4765-8170-ef44ab8f102c,interested,photo,tennis,30
e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,photo,tennis,5
e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,photo,tennis,75
e1b4a0fe-5069-4765-8170-ef44ab8f102c,want,photo,tennis,70
e1b4a0fe-5069-4765-8170-ef44ab8f102c,dislike,photo,tennis,10
e1b4a0fe-5069-4765-8170-ef44ab8f102c,interested,photo,tennis,30
e1b4a0fe-5069-4765-8170-ef44ab8f102c,like,photo,tennis,50
7c4f0389-01a5-4ea8-a643-83414441fe81,disgust,video,tennis,0
7c4f0389-01a5-4ea8-a643-83414441fe81,scared,video,tennis,15
7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,video,tennis,10
7c4f0389-01a5-4ea8-a643-83414441fe81,interested,video,tennis,30
7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,video,tennis,70
7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,video,tennis,10
7c4f0389-01a5-4ea8-a643-83414441fe81,super love,video,tennis,75
7c4f0389-01a5-4ea8-a643-83414441fe81,like,video,tennis,50
7c4f0389-01a5-4ea8-a643-83414441fe81,scared,video,tennis,15
7c4f0389-01a5-4ea8-a643-83414441fe81,hate,video,tennis,5
7c4f0389-01a5-4ea8-a643-83414441fe81,heart,video,tennis,60
7c4f0389-01a5-4ea8-a643-83414441fe81,super love,video,tennis,75
7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,video,tennis,70
7c4f0389-01a5-4ea8-a643-83414441fe81,adore,video,tennis,72
7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,video,tennis,70
7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,video,tennis,70
7c4f0389-01a5-4ea8-a643-83414441fe81,peeking,video,tennis,35
7c4f0389-01a5-4ea8-a643-83414441fe81,scared,video,tennis,15
7c4f0389-01a5-4ea8-a643-83414441fe81,want,video,tennis,70
7c4f0389-01a5-4ea8-a643-83414441fe81,love,video,tennis,65
7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,video,tennis,70
7c4f0389-01a5-4ea8-a643-83414441fe81,adore,video,tennis,72
7c4f0389-01a5-4ea8-a643-83414441fe81,want,video,tennis,70
7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,video,tennis,10
7c4f0389-01a5-4ea8-a643-83414441fe81,super love,video,tennis,75
7c4f0389-01a5-4ea8-a643-83414441fe81,interested,video,tennis,30
7c4f0389-01a5-4ea8-a643-83414441fe81,hate,video,tennis,5
7c4f0389-01a5-4ea8-a643-83414441fe81,like,video,tennis,50
7c4f0389-01a5-4ea8-a643-83414441fe81,like,video,tennis,50
7c4f0389-01a5-4ea8-a643-83414441fe81,want,video,tennis,70
7c4f0389-01a5-4ea8-a643-83414441fe81,intrigued,video,tennis,45
7c4f0389-01a5-4ea8-a643-83414441fe81,worried,video,tennis,12
7c4f0389-01a5-4ea8-a643-83414441fe81,intrigued,video,tennis,45
7c4f0389-01a5-4ea8-a643-83414441fe81,love,video,tennis,65
7c4f0389-01a5-4ea8-a643-83414441fe81,interested,video,tennis,30
7c4f0389-01a5-4ea8-a643-83414441fe81,scared,video,tennis,15
7c4f0389-01a5-4ea8-a643-83414441fe81,like,video,tennis,50
7c4f0389-01a5-4ea8-a643-83414441fe81,disgust,video,tennis,0
7c4f0389-01a5-4ea8-a643-83414441fe81,peeking,video,tennis,35
7c4f0389-01a5-4ea8-a643-83414441fe81,adore,video,tennis,72
7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,video,tennis,10
7c4f0389-01a5-4ea8-a643-83414441fe81,love,video,tennis,65
7c4f0389-01a5-4ea8-a643-83414441fe81,scared,video,tennis,15
7c4f0389-01a5-4ea8-a643-83414441fe81,adore,video,tennis,72
7c4f0389-01a5-4ea8-a643-83414441fe81,like,video,tennis,50
7c4f0389-01a5-4ea8-a643-83414441fe81,indifferent,video,tennis,20
7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,video,tennis,70
584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,photo,Studying,0
584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,photo,Studying,45
584211e8-3ca9-41a7-aeea-1d308bda53fd,love,photo,Studying,65
584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,photo,Studying,60
584211e8-3ca9-41a7-aeea-1d308bda53fd,hate,photo,Studying,5
584211e8-3ca9-41a7-aeea-1d308bda53fd,cherish,photo,Studying,70
584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,photo,Studying,60
584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,photo,Studying,45
584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,photo,Studying,15
584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,photo,Studying,0
584211e8-3ca9-41a7-aeea-1d308bda53fd,peeking,photo,Studying,35
584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,photo,Studying,15
584211e8-3ca9-41a7-aeea-1d308bda53fd,love,photo,Studying,65
584211e8-3ca9-41a7-aeea-1d308bda53fd,like,photo,Studying,50
584211e8-3ca9-41a7-aeea-1d308bda53fd,adore,photo,Studying,72
584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,photo,Studying,60
584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,photo,Studying,0
584211e8-3ca9-41a7-aeea-1d308bda53fd,cherish,photo,Studying,70
584211e8-3ca9-41a7-aeea-1d308bda53fd,worried,photo,Studying,12
584211e8-3ca9-41a7-aeea-1d308bda53fd,dislike,photo,Studying,10
584211e8-3ca9-41a7-aeea-1d308bda53fd,peeking,photo,Studying,35
584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,photo,Studying,60
584211e8-3ca9-41a7-aeea-1d308bda53fd,interested,photo,Studying,30
584211e8-3ca9-41a7-aeea-1d308bda53fd,worried,photo,Studying,12
584211e8-3ca9-41a7-aeea-1d308bda53fd,super love,photo,Studying,75
584211e8-3ca9-41a7-aeea-1d308bda53fd,hate,photo,Studying,5
584211e8-3ca9-41a7-aeea-1d308bda53fd,love,photo,Studying,65
584211e8-3ca9-41a7-aeea-1d308bda53fd,interested,photo,Studying,30
584211e8-3ca9-41a7-aeea-1d308bda53fd,interested,photo,Studying,30
584211e8-3ca9-41a7-aeea-1d308bda53fd,love,photo,Studying,65
584211e8-3ca9-41a7-aeea-1d308bda53fd,dislike,photo,Studying,10
584211e8-3ca9-41a7-aeea-1d308bda53fd,adore,photo,Studying,72
584211e8-3ca9-41a7-aeea-1d308bda53fd,love,photo,Studying,65
584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,photo,Studying,0
584211e8-3ca9-41a7-aeea-1d308bda53fd,want,photo,Studying,70
584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,photo,Studying,15
584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,photo,Studying,45
584211e8-3ca9-41a7-aeea-1d308bda53fd,dislike,photo,Studying,10
584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,photo,Studying,15
584211e8-3ca9-41a7-aeea-1d308bda53fd,cherish,photo,Studying,70
d05568a5-a7bf-4235-9b63-1e2233adf9a8,peeking,photo,Technology,35
d05568a5-a7bf-4235-9b63-1e2233adf9a8,peeking,photo,Technology,35
d05568a5-a7bf-4235-9b63-1e2233adf9a8,indifferent,photo,Technology,20
d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,photo,Technology,70
d05568a5-a7bf-4235-9b63-1e2233adf9a8,hate,photo,Technology,5
d05568a5-a7bf-4235-9b63-1e2233adf9a8,disgust,photo,Technology,0
d05568a5-a7bf-4235-9b63-1e2233adf9a8,heart,photo,Technology,60
d05568a5-a7bf-4235-9b63-1e2233adf9a8,heart,photo,Technology,60
d05568a5-a7bf-4235-9b63-1e2233adf9a8,want,photo,Technology,70
d05568a5-a7bf-4235-9b63-1e2233adf9a8,disgust,photo,Technology,0
d05568a5-a7bf-4235-9b63-1e2233adf9a8,adore,photo,Technology,72
d05568a5-a7bf-4235-9b63-1e2233adf9a8,intrigued,photo,Technology,45
d05568a5-a7bf-4235-9b63-1e2233adf9a8,want,photo,Technology,70
d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,photo,Technology,70
d05568a5-a7bf-4235-9b63-1e2233adf9a8,indifferent,photo,Technology,20
d05568a5-a7bf-4235-9b63-1e2233adf9a8,like,photo,Technology,50
d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,photo,Technology,70
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,video,Animals,5
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,video,Animals,72
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,video,Animals,5
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,video,Animals,50
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,video,Animals,10
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,video,Animals,50
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,video,Animals,30
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,video,Animals,45
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,video,Animals,5
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,video,Animals,65
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,peeking,video,Animals,35
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,video,Animals,15
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,video,Animals,70
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,video,Animals,72
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,video,Animals,20
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,video,Animals,12
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,video,Animals,72
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,video,Animals,12
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,video,Animals,65
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,video,Animals,45
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,video,Animals,15
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,video,Animals,20
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,video,Animals,50
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,video,Animals,75
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,video,Animals,75
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,cherish,video,Animals,70
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,video,Animals,20
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,video,Animals,70
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,video,Animals,70
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,video,Animals,75
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,video,Animals,10
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,video,Animals,72
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,video,Animals,30
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,video,Animals,12
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,video,Animals,20
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,video,Animals,12
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,video,Animals,75
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,video,Animals,5
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,video,Animals,75
f8119ef8-1f00-49e4-b468-86dd64042053,want,photo,culture,70
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,photo,culture,45
f8119ef8-1f00-49e4-b468-86dd64042053,heart,photo,culture,60
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,photo,culture,20
f8119ef8-1f00-49e4-b468-86dd64042053,want,photo,culture,70
f8119ef8-1f00-49e4-b468-86dd64042053,love,photo,culture,65
f8119ef8-1f00-49e4-b468-86dd64042053,hate,photo,culture,5
f8119ef8-1f00-49e4-b468-86dd64042053,hate,photo,culture,5
f8119ef8-1f00-49e4-b468-86dd64042053,adore,photo,culture,72
f8119ef8-1f00-49e4-b468-86dd64042053,dislike,photo,culture,10
f8119ef8-1f00-49e4-b468-86dd64042053,like,photo,culture,50
f8119ef8-1f00-49e4-b468-86dd64042053,scared,photo,culture,15
f8119ef8-1f00-49e4-b468-86dd64042053,dislike,photo,culture,10
f8119ef8-1f00-49e4-b468-86dd64042053,interested,photo,culture,30
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,photo,culture,20
f8119ef8-1f00-49e4-b468-86dd64042053,like,photo,culture,50
f8119ef8-1f00-49e4-b468-86dd64042053,disgust,photo,culture,0
f8119ef8-1f00-49e4-b468-86dd64042053,want,photo,culture,70
f8119ef8-1f00-49e4-b468-86dd64042053,scared,photo,culture,15
f8119ef8-1f00-49e4-b468-86dd64042053,cherish,photo,culture,70
f8119ef8-1f00-49e4-b468-86dd64042053,want,photo,culture,70
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,photo,culture,45
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,photo,culture,20
f8119ef8-1f00-49e4-b468-86dd64042053,disgust,photo,culture,0
f8119ef8-1f00-49e4-b468-86dd64042053,cherish,photo,culture,70
f8119ef8-1f00-49e4-b468-86dd64042053,adore,photo,culture,72
f8119ef8-1f00-49e4-b468-86dd64042053,disgust,photo,culture,0
f8119ef8-1f00-49e4-b468-86dd64042053,super love,photo,culture,75
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,photo,culture,20
f8119ef8-1f00-49e4-b468-86dd64042053,hate,photo,culture,5
f8119ef8-1f00-49e4-b468-86dd64042053,super love,photo,culture,75
f8119ef8-1f00-49e4-b468-86dd64042053,love,photo,culture,65
f8119ef8-1f00-49e4-b468-86dd64042053,adore,photo,culture,72
f8119ef8-1f00-49e4-b468-86dd64042053,scared,photo,culture,15
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,photo,culture,45
f8119ef8-1f00-49e4-b468-86dd64042053,love,photo,culture,65
f8119ef8-1f00-49e4-b468-86dd64042053,like,photo,culture,50
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,photo,culture,45
f8119ef8-1f00-49e4-b468-86dd64042053,adore,photo,culture,72
f8119ef8-1f00-49e4-b468-86dd64042053,interested,photo,culture,30
f8119ef8-1f00-49e4-b468-86dd64042053,heart,photo,culture,60
b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,video,dogs,15
b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,video,dogs,15
b467bf5d-1bcd-4c52-a667-6b88269ad02a,worried,video,dogs,12
b467bf5d-1bcd-4c52-a667-6b88269ad02a,hate,video,dogs,5
b467bf5d-1bcd-4c52-a667-6b88269ad02a,like,video,dogs,50
b467bf5d-1bcd-4c52-a667-6b88269ad02a,worried,video,dogs,12
b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,video,dogs,20
b467bf5d-1bcd-4c52-a667-6b88269ad02a,hate,video,dogs,5
b467bf5d-1bcd-4c52-a667-6b88269ad02a,want,video,dogs,70
b467bf5d-1bcd-4c52-a667-6b88269ad02a,peeking,video,dogs,35
b467bf5d-1bcd-4c52-a667-6b88269ad02a,dislike,video,dogs,10
b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,video,dogs,20
b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,video,dogs,30
b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,video,dogs,15
b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,video,dogs,30
b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,video,dogs,20
b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,video,dogs,30
b467bf5d-1bcd-4c52-a667-6b88269ad02a,super love,video,dogs,75
b467bf5d-1bcd-4c52-a667-6b88269ad02a,heart,video,dogs,60
632875ea-56de-4160-a76c-d1b3ae9e566f,heart,GIF,public speaking,60
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,GIF,public speaking,30
632875ea-56de-4160-a76c-d1b3ae9e566f,heart,GIF,public speaking,60
632875ea-56de-4160-a76c-d1b3ae9e566f,hate,GIF,public speaking,5
632875ea-56de-4160-a76c-d1b3ae9e566f,like,GIF,public speaking,50
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,GIF,public speaking,30
632875ea-56de-4160-a76c-d1b3ae9e566f,want,GIF,public speaking,70
632875ea-56de-4160-a76c-d1b3ae9e566f,scared,GIF,public speaking,15
632875ea-56de-4160-a76c-d1b3ae9e566f,scared,GIF,public speaking,15
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,GIF,public speaking,30
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,GIF,public speaking,10
632875ea-56de-4160-a76c-d1b3ae9e566f,adore,GIF,public speaking,72
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,GIF,public speaking,10
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,GIF,public speaking,30
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,GIF,public speaking,45
632875ea-56de-4160-a76c-d1b3ae9e566f,super love,GIF,public speaking,75
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,GIF,public speaking,45
632875ea-56de-4160-a76c-d1b3ae9e566f,cherish,GIF,public speaking,70
632875ea-56de-4160-a76c-d1b3ae9e566f,indifferent,GIF,public speaking,20
632875ea-56de-4160-a76c-d1b3ae9e566f,indifferent,GIF,public speaking,20
632875ea-56de-4160-a76c-d1b3ae9e566f,love,GIF,public speaking,65
632875ea-56de-4160-a76c-d1b3ae9e566f,worried,GIF,public speaking,12
632875ea-56de-4160-a76c-d1b3ae9e566f,like,GIF,public speaking,50
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,GIF,public speaking,45
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,GIF,public speaking,45
